,Unnamed: 0,Time.results.were.received,MD5.hash.of.participant.s.IP.address,Controller.name,Item.number,Element.number,Type,Group.Ibex,PennElementType,PennElementName,Parameter,Value,EventTime,ID,Study,SentNumber,WhichCategory,Matrix,Subject,Predicate,SentType,Negation,CompTruth,SubStat,Token,MatchingCategory,MismatchingCategory,Group,Comments,study,order,goal,Verb
1145,1146,1587078309,758b69dca9b0b1423a6cd4960c9141cd,PennController,36,1,test,,Selector,unnamed-Selector,Selection,Disagree,1587078253361.0,17266,CB,6,Mismatching,Babies don't know that,Token,Category,T5,1.0,0.0,novice,kiwis,fruits,insects,C,,cb,1,none,know
1146,1147,1587078309,758b69dca9b0b1423a6cd4960c9141cd,PennController,36,1,test,,PennController,37,_Trial_,End,1587078253364.0,17266,CB,6,Mismatching,Babies don't know that,Token,Category,T5,1.0,0.0,novice,kiwis,fruits,insects,C,,cb,1,none,know
1148,1149,1587078309,758b69dca9b0b1423a6cd4960c9141cd,PennController,25,1,test,,PennController,26,_Trial_,Start,1587078255459.0,17266,CB,1,Matching,Zoologists know that,Token,Category,T4,0.0,1.0,expert,trouts,fishes,birds,C,,cb,1,none,know
1149,1150,1587078309,758b69dca9b0b1423a6cd4960c9141cd,PennController,25,1,test,,Selector,unnamed-Selector,Selection,Agree,1587078255520.0,17266,CB,1,Matching,Zoologists know that,Token,Category,T4,0.0,1.0,expert,trouts,fishes,birds,C,,cb,1,none,know
1150,1151,1587078309,758b69dca9b0b1423a6cd4960c9141cd,PennController,25,1,test,,PennController,26,_Trial_,End,1587078255522.0,17266,CB,1,Matching,Zoologists know that,Token,Category,T4,0.0,1.0,expert,trouts,fishes,birds,C,,cb,1,none,know
1156,1157,1587078309,758b69dca9b0b1423a6cd4960c9141cd,PennController,31,1,test,,PennController,32,_Trial_,Start,1587078262498.0,17266,CB,4,Mismatching,Zoologists don't know that,Token,Category,T1,1.0,0.0,expert,pythons,reptiles,mammals,C,,cb,1,none,know
1157,1158,1587078309,758b69dca9b0b1423a6cd4960c9141cd,PennController,31,1,test,,Selector,unnamed-Selector,Selection,Disagree,1587078263980.0,17266,CB,4,Mismatching,Zoologists don't know that,Token,Category,T1,1.0,0.0,expert,pythons,reptiles,mammals,C,,cb,1,none,know
1158,1159,1587078309,758b69dca9b0b1423a6cd4960c9141cd,PennController,31,1,test,,PennController,32,_Trial_,End,1587078263982.0,17266,CB,4,Mismatching,Zoologists don't know that,Token,Category,T1,1.0,0.0,expert,pythons,reptiles,mammals,C,,cb,1,none,know
1164,1165,1587078309,758b69dca9b0b1423a6cd4960c9141cd,PennController,30,1,test,,PennController,31,_Trial_,Start,1587078268687.0,17266,CB,3,Matching,Zoologists don't know that,Token,Category,T3,1.0,1.0,expert,beetles,insects,fishes,C,,cb,1,none,know
1165,1166,1587078309,758b69dca9b0b1423a6cd4960c9141cd,PennController,30,1,test,,Selector,unnamed-Selector,Selection,Disagree,1587078268975.0,17266,CB,3,Matching,Zoologists don't know that,Token,Category,T3,1.0,1.0,expert,beetles,insects,fishes,C,,cb,1,none,know
1166,1167,1587078309,758b69dca9b0b1423a6cd4960c9141cd,PennController,30,1,test,,PennController,31,_Trial_,End,1587078268977.0,17266,CB,3,Matching,Zoologists don't know that,Token,Category,T3,1.0,1.0,expert,beetles,insects,fishes,C,,cb,1,none,know
1168,1169,1587078309,758b69dca9b0b1423a6cd4960c9141cd,PennController,29,1,test,,PennController,30,_Trial_,Start,1587078271416.0,17266,CB,3,Matching,Zoologists don't know that,Token,Category,T3,1.0,1.0,expert,tortoises,reptiles,mammals,C,,cb,1,none,know
1169,1170,1587078309,758b69dca9b0b1423a6cd4960c9141cd,PennController,29,1,test,,Selector,unnamed-Selector,Selection,Disagree,1587078271525.0,17266,CB,3,Matching,Zoologists don't know that,Token,Category,T3,1.0,1.0,expert,tortoises,reptiles,mammals,C,,cb,1,none,know
1170,1171,1587078309,758b69dca9b0b1423a6cd4960c9141cd,PennController,29,1,test,,PennController,30,_Trial_,End,1587078271527.0,17266,CB,3,Matching,Zoologists don't know that,Token,Category,T3,1.0,1.0,expert,tortoises,reptiles,mammals,C,,cb,1,none,know
1172,1173,1587078309,758b69dca9b0b1423a6cd4960c9141cd,PennController,35,1,test,,PennController,36,_Trial_,Start,1587078273998.0,17266,CB,6,Mismatching,Babies don't know that,Token,Category,T5,1.0,0.0,novice,pigeons,birds,reptiles,C,,cb,1,none,know
1173,1174,1587078309,758b69dca9b0b1423a6cd4960c9141cd,PennController,35,1,test,,Selector,unnamed-Selector,Selection,Agree,1587078274729.0,17266,CB,6,Mismatching,Babies don't know that,Token,Category,T5,1.0,0.0,novice,pigeons,birds,reptiles,C,,cb,1,none,know
1174,1175,1587078309,758b69dca9b0b1423a6cd4960c9141cd,PennController,35,1,test,,PennController,36,_Trial_,End,1587078274731.0,17266,CB,6,Mismatching,Babies don't know that,Token,Category,T5,1.0,0.0,novice,pigeons,birds,reptiles,C,,cb,1,none,know
1176,1177,1587078309,758b69dca9b0b1423a6cd4960c9141cd,PennController,28,1,test,,PennController,29,_Trial_,Start,1587078276843.0,17266,CB,2,Mismatching,Zoologists know that,Token,Category,T2,0.0,0.0,expert,ticks,insects,fishes,C,,cb,1,none,know
1177,1178,1587078309,758b69dca9b0b1423a6cd4960c9141cd,PennController,28,1,test,,Selector,unnamed-Selector,Selection,Agree,1587078279464.0,17266,CB,2,Mismatching,Zoologists know that,Token,Category,T2,0.0,0.0,expert,ticks,insects,fishes,C,,cb,1,none,know
1178,1179,1587078309,758b69dca9b0b1423a6cd4960c9141cd,PennController,28,1,test,,PennController,29,_Trial_,End,1587078279467.0,17266,CB,2,Mismatching,Zoologists know that,Token,Category,T2,0.0,0.0,expert,ticks,insects,fishes,C,,cb,1,none,know
1180,1181,1587078309,758b69dca9b0b1423a6cd4960c9141cd,PennController,26,1,test,,PennController,27,_Trial_,Start,1587078281535.0,17266,CB,1,Matching,Zoologists know that,Token,Category,T4,0.0,1.0,expert,cows,mammals,fruit,C,,cb,1,none,know
1181,1182,1587078309,758b69dca9b0b1423a6cd4960c9141cd,PennController,26,1,test,,Selector,unnamed-Selector,Selection,Agree,1587078281627.0,17266,CB,1,Matching,Zoologists know that,Token,Category,T4,0.0,1.0,expert,cows,mammals,fruit,C,,cb,1,none,know
1182,1183,1587078309,758b69dca9b0b1423a6cd4960c9141cd,PennController,26,1,test,,PennController,27,_Trial_,End,1587078281629.0,17266,CB,1,Matching,Zoologists know that,Token,Category,T4,0.0,1.0,expert,cows,mammals,fruit,C,,cb,1,none,know
1184,1185,1587078309,758b69dca9b0b1423a6cd4960c9141cd,PennController,34,1,test,,PennController,35,_Trial_,Start,1587078284056.0,17266,CB,5,Matching,Babies don't know that,Token,Category,T6,1.0,1.0,novice,watermellon,fruits,insects,C,,cb,1,none,know
1185,1186,1587078309,758b69dca9b0b1423a6cd4960c9141cd,PennController,34,1,test,,Selector,unnamed-Selector,Selection,Agree,1587078284431.0,17266,CB,5,Matching,Babies don't know that,Token,Category,T6,1.0,1.0,novice,watermellon,fruits,insects,C,,cb,1,none,know
1186,1187,1587078309,758b69dca9b0b1423a6cd4960c9141cd,PennController,34,1,test,,PennController,35,_Trial_,End,1587078284434.0,17266,CB,5,Matching,Babies don't know that,Token,Category,T6,1.0,1.0,novice,watermellon,fruits,insects,C,,cb,1,none,know
1228,1229,1587097217,f74c47d0a62fa983681bda54cda06bcb,PennController,31,1,test,,PennController,32,_Trial_,Start,1587097141162.0,17380,CB,4,Mismatching,Zoologists don't know that,Token,Category,T1,1.0,0.0,expert,parrots,birds,reptiles,D,,cb,1,none,know
1229,1230,1587097217,f74c47d0a62fa983681bda54cda06bcb,PennController,31,1,test,,Selector,unnamed-Selector,Selection,Disagree,1587097144837.0,17380,CB,4,Mismatching,Zoologists don't know that,Token,Category,T1,1.0,0.0,expert,parrots,birds,reptiles,D,,cb,1,none,know
1230,1231,1587097217,f74c47d0a62fa983681bda54cda06bcb,PennController,31,1,test,,PennController,32,_Trial_,End,1587097144839.0,17380,CB,4,Mismatching,Zoologists don't know that,Token,Category,T1,1.0,0.0,expert,parrots,birds,reptiles,D,,cb,1,none,know
1236,1237,1587097217,f74c47d0a62fa983681bda54cda06bcb,PennController,27,1,test,,PennController,28,_Trial_,Start,1587097151355.0,17380,CB,2,Mismatching,Zoologists know that,Token,Category,T2,0.0,0.0,expert,tortoises,reptiles,mammals,D,,cb,1,none,know
1237,1238,1587097217,f74c47d0a62fa983681bda54cda06bcb,PennController,27,1,test,,Selector,unnamed-Selector,Selection,Disagree,1587097153843.0,17380,CB,2,Mismatching,Zoologists know that,Token,Category,T2,0.0,0.0,expert,tortoises,reptiles,mammals,D,,cb,1,none,know
1238,1239,1587097217,f74c47d0a62fa983681bda54cda06bcb,PennController,27,1,test,,PennController,28,_Trial_,End,1587097153845.0,17380,CB,2,Mismatching,Zoologists know that,Token,Category,T2,0.0,0.0,expert,tortoises,reptiles,mammals,D,,cb,1,none,know
1240,1241,1587097217,f74c47d0a62fa983681bda54cda06bcb,PennController,35,1,test,,PennController,36,_Trial_,Start,1587097156217.0,17380,CB,6,Mismatching,Babies don't know that,Token,Category,T5,1.0,0.0,novice,vultures,birds,reptiles,D,,cb,1,none,know
1241,1242,1587097217,f74c47d0a62fa983681bda54cda06bcb,PennController,35,1,test,,Selector,unnamed-Selector,Selection,Disagree,1587097157679.0,17380,CB,6,Mismatching,Babies don't know that,Token,Category,T5,1.0,0.0,novice,vultures,birds,reptiles,D,,cb,1,none,know
1242,1243,1587097217,f74c47d0a62fa983681bda54cda06bcb,PennController,35,1,test,,PennController,36,_Trial_,End,1587097157681.0,17380,CB,6,Mismatching,Babies don't know that,Token,Category,T5,1.0,0.0,novice,vultures,birds,reptiles,D,,cb,1,none,know
1248,1249,1587097217,f74c47d0a62fa983681bda54cda06bcb,PennController,36,1,test,,PennController,37,_Trial_,Start,1587097163284.0,17380,CB,6,Mismatching,Babies don't know that,Token,Category,T5,1.0,0.0,novice,oranges,fruits,insects,D,,cb,1,none,know
1249,1250,1587097217,f74c47d0a62fa983681bda54cda06bcb,PennController,36,1,test,,Selector,unnamed-Selector,Selection,Disagree,1587097164960.0,17380,CB,6,Mismatching,Babies don't know that,Token,Category,T5,1.0,0.0,novice,oranges,fruits,insects,D,,cb,1,none,know
1250,1251,1587097217,f74c47d0a62fa983681bda54cda06bcb,PennController,36,1,test,,PennController,37,_Trial_,End,1587097164961.0,17380,CB,6,Mismatching,Babies don't know that,Token,Category,T5,1.0,0.0,novice,oranges,fruits,insects,D,,cb,1,none,know
1256,1257,1587097217,f74c47d0a62fa983681bda54cda06bcb,PennController,29,1,test,,PennController,30,_Trial_,Start,1587097170264.0,17380,CB,3,Matching,Zoologists don't know that,Token,Category,T3,1.0,1.0,expert,pythons,reptiles,mammals,D,,cb,1,none,know
1257,1258,1587097217,f74c47d0a62fa983681bda54cda06bcb,PennController,29,1,test,,Selector,unnamed-Selector,Selection,Disagree,1587097171179.0,17380,CB,3,Matching,Zoologists don't know that,Token,Category,T3,1.0,1.0,expert,pythons,reptiles,mammals,D,,cb,1,none,know
1258,1259,1587097217,f74c47d0a62fa983681bda54cda06bcb,PennController,29,1,test,,PennController,30,_Trial_,End,1587097171181.0,17380,CB,3,Matching,Zoologists don't know that,Token,Category,T3,1.0,1.0,expert,pythons,reptiles,mammals,D,,cb,1,none,know
1260,1261,1587097217,f74c47d0a62fa983681bda54cda06bcb,PennController,28,1,test,,PennController,29,_Trial_,Start,1587097173207.0,17380,CB,2,Mismatching,Zoologists know that,Token,Category,T2,0.0,0.0,expert,beetles,insects,fishes,D,,cb,1,none,know
1261,1262,1587097217,f74c47d0a62fa983681bda54cda06bcb,PennController,28,1,test,,Selector,unnamed-Selector,Selection,Disagree,1587097173535.0,17380,CB,2,Mismatching,Zoologists know that,Token,Category,T2,0.0,0.0,expert,beetles,insects,fishes,D,,cb,1,none,know
1262,1263,1587097217,f74c47d0a62fa983681bda54cda06bcb,PennController,28,1,test,,PennController,29,_Trial_,End,1587097173537.0,17380,CB,2,Mismatching,Zoologists know that,Token,Category,T2,0.0,0.0,expert,beetles,insects,fishes,D,,cb,1,none,know
1264,1265,1587097217,f74c47d0a62fa983681bda54cda06bcb,PennController,34,1,test,,PennController,35,_Trial_,Start,1587097175914.0,17380,CB,5,Matching,Babies don't know that,Token,Category,T6,1.0,1.0,novice,kiwis,fruits,insects,D,,cb,1,none,know
1265,1266,1587097217,f74c47d0a62fa983681bda54cda06bcb,PennController,34,1,test,,Selector,unnamed-Selector,Selection,Agree,1587097176840.0,17380,CB,5,Matching,Babies don't know that,Token,Category,T6,1.0,1.0,novice,kiwis,fruits,insects,D,,cb,1,none,know
1266,1267,1587097217,f74c47d0a62fa983681bda54cda06bcb,PennController,34,1,test,,PennController,35,_Trial_,End,1587097176841.0,17380,CB,5,Matching,Babies don't know that,Token,Category,T6,1.0,1.0,novice,kiwis,fruits,insects,D,,cb,1,none,know
1268,1269,1587097217,f74c47d0a62fa983681bda54cda06bcb,PennController,33,1,test,,PennController,34,_Trial_,Start,1587097179221.0,17380,CB,5,Matching,Babies don't know that,Token,Category,T6,1.0,1.0,novice,pigeons,birds,reptiles,D,,cb,1,none,know
1269,1270,1587097217,f74c47d0a62fa983681bda54cda06bcb,PennController,33,1,test,,Selector,unnamed-Selector,Selection,Agree,1587097180234.0,17380,CB,5,Matching,Babies don't know that,Token,Category,T6,1.0,1.0,novice,pigeons,birds,reptiles,D,,cb,1,none,know
1270,1271,1587097217,f74c47d0a62fa983681bda54cda06bcb,PennController,33,1,test,,PennController,34,_Trial_,End,1587097180237.0,17380,CB,5,Matching,Babies don't know that,Token,Category,T6,1.0,1.0,novice,pigeons,birds,reptiles,D,,cb,1,none,know
1276,1277,1587097217,f74c47d0a62fa983681bda54cda06bcb,PennController,25,1,test,,PennController,26,_Trial_,Start,1587097185032.0,17380,CB,1,Matching,Zoologists know that,Token,Category,T4,0.0,1.0,expert,cobras,reptiles,mammals,D,,cb,1,none,know
1277,1278,1587097217,f74c47d0a62fa983681bda54cda06bcb,PennController,25,1,test,,Selector,unnamed-Selector,Selection,Agree,1587097185582.0,17380,CB,1,Matching,Zoologists know that,Token,Category,T4,0.0,1.0,expert,cobras,reptiles,mammals,D,,cb,1,none,know
1278,1279,1587097217,f74c47d0a62fa983681bda54cda06bcb,PennController,25,1,test,,PennController,26,_Trial_,End,1587097185583.0,17380,CB,1,Matching,Zoologists know that,Token,Category,T4,0.0,1.0,expert,cobras,reptiles,mammals,D,,cb,1,none,know
1284,1285,1587097217,f74c47d0a62fa983681bda54cda06bcb,PennController,32,1,test,,PennController,33,_Trial_,Start,1587097191119.0,17380,CB,4,Mismatching,Zoologists don't know that,Token,Category,T1,1.0,0.0,expert,watermellon,fruits,insects,D,,cb,1,none,know
1285,1286,1587097217,f74c47d0a62fa983681bda54cda06bcb,PennController,32,1,test,,Selector,unnamed-Selector,Selection,Disagree,1587097192219.0,17380,CB,4,Mismatching,Zoologists don't know that,Token,Category,T1,1.0,0.0,expert,watermellon,fruits,insects,D,,cb,1,none,know
1286,1287,1587097217,f74c47d0a62fa983681bda54cda06bcb,PennController,32,1,test,,PennController,33,_Trial_,End,1587097192220.0,17380,CB,4,Mismatching,Zoologists don't know that,Token,Category,T1,1.0,0.0,expert,watermellon,fruits,insects,D,,cb,1,none,know
1292,1293,1587097217,f74c47d0a62fa983681bda54cda06bcb,PennController,30,1,test,,PennController,31,_Trial_,Start,1587097199524.0,17380,CB,3,Matching,Zoologists don't know that,Token,Category,T3,1.0,1.0,expert,bees,insects,fishes,D,,cb,1,none,know
1293,1294,1587097217,f74c47d0a62fa983681bda54cda06bcb,PennController,30,1,test,,Selector,unnamed-Selector,Selection,Disagree,1587097200910.0,17380,CB,3,Matching,Zoologists don't know that,Token,Category,T3,1.0,1.0,expert,bees,insects,fishes,D,,cb,1,none,know
1294,1295,1587097217,f74c47d0a62fa983681bda54cda06bcb,PennController,30,1,test,,PennController,31,_Trial_,End,1587097200911.0,17380,CB,3,Matching,Zoologists don't know that,Token,Category,T3,1.0,1.0,expert,bees,insects,fishes,D,,cb,1,none,know
1296,1297,1587097217,f74c47d0a62fa983681bda54cda06bcb,PennController,26,1,test,,PennController,27,_Trial_,Start,1587097202930.0,17380,CB,1,Matching,Zoologists know that,Token,Category,T4,0.0,1.0,expert,ticks,insects,fishes,D,,cb,1,none,know
1297,1298,1587097217,f74c47d0a62fa983681bda54cda06bcb,PennController,26,1,test,,Selector,unnamed-Selector,Selection,Agree,1587097203503.0,17380,CB,1,Matching,Zoologists know that,Token,Category,T4,0.0,1.0,expert,ticks,insects,fishes,D,,cb,1,none,know
1298,1299,1587097217,f74c47d0a62fa983681bda54cda06bcb,PennController,26,1,test,,PennController,27,_Trial_,End,1587097203504.0,17380,CB,1,Matching,Zoologists know that,Token,Category,T4,0.0,1.0,expert,ticks,insects,fishes,D,,cb,1,none,know
1328,1329,1587150453,7ab3ffbb6b9da28c67b943710403a1e1,PennController,33,1,test,,PennController,34,_Trial_,Start,1587150373928.0,vm407,CB,5,Matching,Babies don't know that,Token,Category,T6,1.0,1.0,novice,vultures,birds,reptiles,E,,cb,1,none,know
1329,1330,1587150453,7ab3ffbb6b9da28c67b943710403a1e1,PennController,33,1,test,,Selector,unnamed-Selector,Selection,Disagree,1587150376224.0,vm407,CB,5,Matching,Babies don't know that,Token,Category,T6,1.0,1.0,novice,vultures,birds,reptiles,E,,cb,1,none,know
1330,1331,1587150453,7ab3ffbb6b9da28c67b943710403a1e1,PennController,33,1,test,,PennController,34,_Trial_,End,1587150376226.0,vm407,CB,5,Matching,Babies don't know that,Token,Category,T6,1.0,1.0,novice,vultures,birds,reptiles,E,,cb,1,none,know
1336,1337,1587150453,7ab3ffbb6b9da28c67b943710403a1e1,PennController,25,1,test,,PennController,26,_Trial_,Start,1587150381289.0,vm407,CB,1,Matching,Zoologists know that,Token,Category,T4,0.0,1.0,expert,tortoises,reptiles,mammals,E,,cb,1,none,know
1337,1338,1587150453,7ab3ffbb6b9da28c67b943710403a1e1,PennController,25,1,test,,Selector,unnamed-Selector,Selection,Agree,1587150382341.0,vm407,CB,1,Matching,Zoologists know that,Token,Category,T4,0.0,1.0,expert,tortoises,reptiles,mammals,E,,cb,1,none,know
1338,1339,1587150453,7ab3ffbb6b9da28c67b943710403a1e1,PennController,25,1,test,,PennController,26,_Trial_,End,1587150382342.0,vm407,CB,1,Matching,Zoologists know that,Token,Category,T4,0.0,1.0,expert,tortoises,reptiles,mammals,E,,cb,1,none,know
1340,1341,1587150453,7ab3ffbb6b9da28c67b943710403a1e1,PennController,34,1,test,,PennController,35,_Trial_,Start,1587150384712.0,vm407,CB,5,Matching,Babies don't know that,Token,Category,T6,1.0,1.0,novice,oranges,fruits,insects,E,,cb,1,none,know
1341,1342,1587150453,7ab3ffbb6b9da28c67b943710403a1e1,PennController,34,1,test,,Selector,unnamed-Selector,Selection,Disagree,1587150385714.0,vm407,CB,5,Matching,Babies don't know that,Token,Category,T6,1.0,1.0,novice,oranges,fruits,insects,E,,cb,1,none,know
1342,1343,1587150453,7ab3ffbb6b9da28c67b943710403a1e1,PennController,34,1,test,,PennController,35,_Trial_,End,1587150385715.0,vm407,CB,5,Matching,Babies don't know that,Token,Category,T6,1.0,1.0,novice,oranges,fruits,insects,E,,cb,1,none,know
1348,1349,1587150453,7ab3ffbb6b9da28c67b943710403a1e1,PennController,32,1,test,,PennController,33,_Trial_,Start,1587150391762.0,vm407,CB,4,Mismatching,Zoologists don't know that,Token,Category,T1,1.0,0.0,expert,kiwis,fruits,insects,E,,cb,1,none,know
1349,1350,1587150453,7ab3ffbb6b9da28c67b943710403a1e1,PennController,32,1,test,,PennController,33,_Trial_,End,1587150393078.0,vm407,CB,4,Mismatching,Zoologists don't know that,Token,Category,T1,1.0,0.0,expert,kiwis,fruits,insects,E,,cb,1,none,know
1350,1351,1587150453,7ab3ffbb6b9da28c67b943710403a1e1,PennController,32,1,test,,Selector,unnamed-Selector,Selection,Disagree,1587150393078.0,vm407,CB,4,Mismatching,Zoologists don't know that,Token,Category,T1,1.0,0.0,expert,kiwis,fruits,insects,E,,cb,1,none,know
1352,1353,1587150453,7ab3ffbb6b9da28c67b943710403a1e1,PennController,27,1,test,,PennController,28,_Trial_,Start,1587150395097.0,vm407,CB,2,Mismatching,Zoologists know that,Token,Category,T2,0.0,0.0,expert,pythons,reptiles,mammals,E,,cb,1,none,know
1353,1354,1587150453,7ab3ffbb6b9da28c67b943710403a1e1,PennController,27,1,test,,Selector,unnamed-Selector,Selection,Disagree,1587150396177.0,vm407,CB,2,Mismatching,Zoologists know that,Token,Category,T2,0.0,0.0,expert,pythons,reptiles,mammals,E,,cb,1,none,know
1354,1355,1587150453,7ab3ffbb6b9da28c67b943710403a1e1,PennController,27,1,test,,PennController,28,_Trial_,End,1587150396178.0,vm407,CB,2,Mismatching,Zoologists know that,Token,Category,T2,0.0,0.0,expert,pythons,reptiles,mammals,E,,cb,1,none,know
1356,1357,1587150453,7ab3ffbb6b9da28c67b943710403a1e1,PennController,26,1,test,,PennController,27,_Trial_,Start,1587150398199.0,vm407,CB,1,Matching,Zoologists know that,Token,Category,T4,0.0,1.0,expert,beetles,insects,fishes,E,,cb,1,none,know
